Water Body Name,Location,Latitude,Longitude,Year,pH,Dissolved Oxygen (DO),Biological Oxygen Demand (BOD),Total Dissolved Solids (TDS),Turbidity,Nitrate,Coliform,Water Quality Index (WQI),Water Quality Category
NARMADA AT NEMAWAR,"DEWAS, Madhya Pradesh",22.496589,76.980555,2021,7.812083333333334,7.1308333333333325,1.6766666666666667,242.25270833333335,6.572500000000001,1.2816666666666667,153.34958333333336,85,Good
NARMADA AT PANCHWATIGHAT BEFORE MIXING WITH BAWANGANGA RIVER JABALPUR,"JABALPUR, Madhya Pradesh",23.133109,79.800745,2021,7.788958333333333,7.597916666666666,1.5516666666666667,240.00750000000002,4.378541666666667,0.7220833333333333,199.42708333333334,85,Good
NARMADA AT PANETHA,"Narmada, Gujarat",21.950608,73.584697,2021,7.938124999999999,7.1937500000000005,1.6510416666666667,242.755,4.407916666666667,0.6810416666666667,139.56416666666667,85,Good
NARMADA AT PUSKAR DAM AMARKANTAK,"SHAHDOL, Madhya Pradesh",22.67693,81.755469,2021,7.6875,7.13125,1.716875,252.80812500000002,7.0225,0.7296875,404.03999999999996,85,Good
NARMADA AT SARSWATIGHAT AFTER MIXING WITH BAWANGANGA RIVER JABALPUR,"JABALPUR, Madhya Pradesh",23.133838,79.800558,2021,7.73875,7.51875,1.6033333333333333,264.38208333333336,4.552083333333333,0.7527083333333334,239.130625,85,Good
NARMADA AT SETHANIGHAT,"SEHORE, Madhya Pradesh",22.762685,77.71649,2021,7.992826086956522,7.910869565217391,1.7639130434782608,229.43978260869565,8.899782608695652,1.461521739130435,5934.143913043478,85,Good
NARMADA AT U/S OF VILLAGE JAIT,"SEHORE, Madhya Pradesh",22.862205,77.916949,2021,7.884583333333333,8.549999999999999,1.44625,207.91875000000002,7.8933333333333335,0.9433333333333334,221.26458333333332,85,Good
NARMADA AT U/S OMKAREWHWAR DAM KHANDWA,"EAST NIMAR, Madhya Pradesh",22.245668,76.150971,2021,7.798181818181817,7.493939393939394,1.6157575757575757,234.9930303030303,8.145757575757576,0.8069696969696969,365.03848484848487,85,Good
NARMADA AT ZANOR (NTPC) BHARUCH,"Bharuch, Gujarat",21.714997,73.042891,2021,7.935217391304348,7.154347826086957,1.679782608695652,224.06108695652173,4.768913043478261,0.7036956521739129,161.0995652173913,85,Good
NARMADA D/S AFTER CONFLU. RIVER TAWA RAMNAGAR,"SEHORE, Madhya Pradesh",22.795902,77.761918,2021,7.948181818181819,8.627272727272727,1.4859090909090908,208.78227272727273,7.664545454545455,1.124090909090909,388.38818181818186,85,Good
NARMADA LALPUR JABALPUR,"JABALPUR, Madhya Pradesh",23.124913,79.774671,2021,7.800833333333333,7.538541666666667,1.5470833333333334,234.21520833333332,4.335208333333333,0.7000000000000001,216.14874999999998,85,Good
NARMADA MAIN CANAL (BEFORE ENTERING IN RAJASTHAN STATE) TEHSIL SANCHORE JALORE RAJASTHAN,"JALORE, Rajasthan",24.762569,71.73495,2021,8.197058823529412,5.529411764705882,2.1941176470588237,258.1870588235294,3.927058823529412,0.9405882352941176,128.75882352941176,80,Good
NARMADA MAIN CANAL NR. VILLAGE. LIMBADIA DIST. GANDHINAGAR.,"Gandhinagar, Gujarat",23.134936,72.611525,2021,8.028444444444444,7.155555555555556,1.5566666666666666,280.02844444444446,3.1915555555555555,0.5833333333333334,84.02466666666668,95,Excellent
NARMADA N.H. 44 NEAR ROAD BRIDGE AT BARMAN. JABALPUR,"NARSIMHAPUR, Madhya Pradesh",23.030243,79.019407,2021,7.695151515151515,7.515151515151516,1.5803030303030303,229.78090909090906,4.709090909090909,0.6672727272727272,300.53606060606063,85,Good
NARMADA NEAR BHAIRAV TAMPLE AT SHHASTRADHAR MANDLA,"MANDLA, Madhya Pradesh",22.631124,80.3371,2021,7.698787878787879,7.53939393939394,1.5469696969696969,231.3351515151515,4.510606060606061,0.657878787878788,295.23,85,Good
NARMADA NEAR MORTAKKA BRIDGE BADWAH,"WEST NIMAR, Madhya Pradesh",22.226413,76.045534,2021,8.089375,7.514583333333333,1.5877083333333333,239.93020833333333,6.623125000000001,0.836875,275.26416666666665,85,Good
NARMADA NEAR PUNASA DAM PUNASA,"EAST NIMAR, Madhya Pradesh",22.283823,76.471463,2021,8.159791666666667,7.3875,1.619375,260.06333333333333,5.6222916666666665,0.8112499999999999,279.2610416666667,85,Good
NARMADA NEAR ROAD BRIDGE (D/S BARGI DAM) JABALPUR,"JABALPUR, Madhya Pradesh",22.940994,79.923146,2021,7.71939393939394,7.612121212121211,1.55,245.15060606060607,4.655454545454545,0.6527272727272727,239.37393939393937,85,Good
NARMADA NEAR ROAD BRIDGE JHANSINGHAT JABALPUR,"JABALPUR, Madhya Pradesh",23.109371,79.586374,2021,7.68030303030303,7.596969696969697,1.5706060606060606,226.0209090909091,4.850303030303031,0.722121212121212,334.7427272727273,85,Good
NARMADA NEAR SOURCE AT AMARKANTAK M.P.,"SHAHDOL, Madhya Pradesh",22.67244,81.759518,2021,7.396041666666666,6.833333333333333,1.9272916666666668,219.74270833333333,6.18375,0.8025000000000001,676.9610416666666,85,Good
NARMADA NEAR W/S INTAKE JALLOD,"WEST NIMAR, Madhya Pradesh",22.158717,75.690453,2021,7.987272727272726,7.542424242424243,1.5975757575757576,229.88424242424244,6.656363636363636,0.8315151515151515,359.43363636363637,85,Good
NARMADA RIVER AT D/S OF KAPILDHARA,"SHAHDOL, Madhya Pradesh",23.08306,81.567668,2021,7.7075,7.4750000000000005,1.59875,211.45645833333333,6.637708333333333,0.7152083333333333,416.4864583333333,85,Good
NARMADA RIVER AT DHARAMPURI,"DHAR, Madhya Pradesh",22.146769,75.346636,2021,8.117916666666666,7.4937499999999995,1.5916666666666668,234.90479166666668,6.061041666666667,0.8289583333333334,276.0129166666666,85,Good
NARMADA RIVER AT DHARESHWAR,"WEST NIMAR, Madhya Pradesh",22.196054,75.915996,2021,8.084848484848486,7.506060606060606,1.6157575757575757,232.76696969696968,6.125757575757576,0.8484848484848485,365.7175757575758,85,Good
NARMADA RIVER AT SEMALDA U/S OF BARWANI,"DHAR, Madhya Pradesh",22.094917,75.045778,2021,7.874545454545455,7.493939393939394,1.6448484848484848,235.34939393939393,6.476666666666667,1.5666666666666667,363.2678787878788,85,Good
NARMADA RIVER AT SHAHASTRADHARA (JALKOTI),"WEST NIMAR, Madhya Pradesh",22.162334,75.545073,2021,8.096666666666666,7.645454545454545,1.591212121212121,232.19030303030303,7.625454545454545,0.8445454545454546,361.6018181818182,85,Good
NARMADA S.N. 44 NEAE ROAD BRIDGE NEAR JHILKOLI NARSINGPUR,"NARSIMHAPUR, Madhya Pradesh",23.003329,79.192231,2021,7.606666666666667,7.545454545454546,1.566969696969697,262.2269696969697,4.475454545454546,0.7133333333333333,301.8727272727273,85,Good
NARMADA U/S BEFOR CONFLU. RIVER TAWA NEAR BANDRABHAN,"SEHORE, Madhya Pradesh",22.803009,77.777088,2021,7.9543478260869565,8.47391304347826,1.4795652173913043,209.7308695652174,7.143478260869566,1.0056521739130435,229.43043478260867,85,Good
NARSIMEHTA TALAV- JUNAGADH,"Junagadh, Gujarat",21.518858,70.454794,2021,7.665238095238095,5.846904761904762,3.0907142857142857,746.442380952381,8.491190476190477,1.0828571428571427,247.99452380952383,60,Medium
NAUKUCHIATAL,"Nainital, Uttarakhand",29.31855556,79.58416667,2019,7.5,7.4,1.35,88.0,2.6,0.88,1924.53,85,Good
"NAUPADA SWAMPS, MEGHAVARAM (V), SANTHABOMMALI (M)","SRIKAKULAM, Andhra Pradesh",18.505306,84.264556,2021,7.551666666666667,5.433333333333334,3.529166666666667,1277.7691666666667,4.510833333333333,1.4925,413.2708333333333,60,Medium
NAVALOORU LAKE,"Dharwad, Karnataka",15.430411,75.037557,2021,7.854166666666667,6.7,2.8064583333333335,581.1829166666666,7.114583333333333,1.409375,729.9791666666666,70,Good
NAVAPACHI,"DODA, Jammu & Kashmir",33.65166667,75.71555556,2023,7.7025,8.515,1.6975,346.5825,1.3025,1.1325,398.72,80,Good
NAVAPURA SEA NAVAPUR PALGHAR THANE,"Palghar, Maharashtra",19.789433,72.68845,2021,7.491666666666666,4.240833333333333,3.1091666666666664,225.36527777777778,8.079166666666667,1.333611111111111,464.8313888888889,75,Good
"NAYA QILLA TALAB, GOLKONDA (V&M), HYDERABAD (D)","MEDCHAL, Telangana",17.2320696,78.2428866,2021,8.145454545454545,3.5281818181818183,4.8145454545454545,698.9090909090909,6.181818181818182,1.8399999999999999,370.90909090909093,50,Medium
"NAYANAMMA KUNTA (BASPALLI CHERUVU), HAFEEZPET (V), SHERILINGAMPALLY (M), RANGA REDDY (D)","RANGA REDDY, Telangana",17.2959921,78.223839,2021,7.532727272727272,2.650909090909091,5.524545454545454,559.5736363636364,6.927272727272728,1.8972727272727274,331.8181818181818,50,Medium
NAYANDANAHALLI TANK,"Bangalore Urban, Karnataka",12.939988,77.521078,2021,6.7941666666666665,4.957083333333333,4.56375,284.1820833333333,24.702916666666667,2.1483333333333334,438208.685,75,Good
NEAR HUDA/ HSVP WATER WORKS BASAI GURUGRAM,"GURUGRAM, Haryana",28.463819,76.97367,2021,7.243636363636363,6.336363636363637,2.561818181818182,422.96363636363634,4.173636363636363,1.9418181818181817,1032.1263636363635,80,Good
NEAR NEWTA DAM JAIPUR RAJASTHAN,"JAIPUR, Rajasthan",26.919491,75.930328,2021,8.396410256410256,2.5664102564102564,5.292307692307692,344.08153846153846,11.21948717948718,1.9061538461538463,488.66487179487183,60,Medium
NEELEESWARAM,"ERNAKULAM, Kerala",10.18361111,76.49555556,2022,7.099007633587786,6.987124681933842,1.038498727735369,36.31117048346056,13.004783715012723,0.3464631043256997,554.9356234096692,85,Good
NEHRU NAGAR TALAB BHILAI CHHATISGARH.,"DURG, Chhattisgarh",21.201915,81.319173,2021,7.468125,6.695833333333333,2.0349999999999997,199.37104166666666,7.176666666666667,1.0033333333333332,880.8708333333334,85,Good
NEKNAMPUR LAKE,"Rangareddy, Andhra Pradesh",17.383819,78.37082,2021,7.463421052631579,4.228421052631579,4.906578947368421,927.543947368421,8.860263157894737,2.3884210526315792,337.92105263157896,60,Medium
NELA TALAB SECTOR-14 HIRAN MARG UDAIPUR,"UDAIPUR, Rajasthan",24.535941,73.697031,2021,8.4390625,4.053125,3.4984375,489.6996875,5.78875,1.6084375,229.84375,70,Good
NELAMANGALA LAKE,"Bangalore Rural, Karnataka",13.081006,77.399543,2021,7.037931034482758,4.537931034482758,5.816896551724138,600.0403448275862,26.592413793103447,3.741034482758621,392240.3796551724,60,Medium
NELLIPPALLI,"Kollam, Kerala",9.027777778,76.92472222,2022,6.673947368421053,7.1118421052631575,0.6668421052631579,34.238684210526316,3.3923684210526317,0.5136842105263157,632.0213157894738,85,Good
NELLITHURAI,"Coimbatore, Tamil Nadu",11.28777778,76.89111111,2023,7.675151515151515,7.117811447811447,1.55016835016835,110.52122895622895,10.287138047138049,1.5365824915824917,981.6152693602693,85,Good
NEORA,"JALPAIGURI, West Bengal",26.87916667,88.77333333,2025,7.602819148936169,6.645744680851064,0.9843617021276596,28.685744680851066,16.59345744680851,0.6946808510638297,2584.032659574468,85,Good
NETAI PUKHURI AT NETAI PUKHURI,"SIVSAGAR, Assam",27.208485,94.74042,2021,7.1975,5.84,1.8207499999999999,70.59225,9.311,0.8865000000000001,906.01425,80,Good
NETRAVATHI AT THUMBE WATER SUPPLY STATIONS TO MANGALORE CITY,"Bangalore Urban, Karnataka",12.874041,75.004943,2021,7.127659574468085,6.957446808510638,1.7427659574468084,179.30489361702126,5.955319148936169,0.9325531914893617,507.0891489361702,85,Good
NETRAVATHI AT U/S OF UPIINGADY TOWN,"Bangalore Urban, Karnataka",12.841788,75.398774,2021,7.069565217391304,6.884782608695652,1.7765217391304347,178.65782608695653,6.518695652173913,0.9569565217391305,679.7739130434783,85,Good
NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,"Bangalore Urban, Karnataka",12.947644,75.359525,2021,7.089795918367346,6.810204081632653,1.7577551020408162,185.18285714285716,5.668367346938775,0.9481632653061225,533.6481632653062,85,Good
NEUGAL AT D/S THURAL,"KANGRA, Himachal Pradesh",31.908625,76.466739,2021,7.695652173913044,8.597826086956522,1.2515217391304347,217.63478260869567,4.009565217391304,0.6984782608695653,46.56891304347826,100,Excellent
NEWAJ AT U/S NEAR W/S INTAKE POINT RAJGARH GUNA,"RAJGARH, Madhya Pradesh",24.010655,76.734197,2021,7.660625,7.4312499999999995,1.5145833333333334,253.83,3.1802083333333333,0.71,66.01062499999999,95,Excellent
NEWAJ AT W/S INTAKE POINT SHUJALPUR UJJAIN,"SHAJAPUR, Madhya Pradesh",23.389808,76.720364,2021,7.578666666666667,6.981111111111111,1.7195555555555555,250.154,5.102888888888889,0.8631111111111112,129.924,85,Good
NGENGPUI STREAM NR KALADAN MULTI MODAL RD NGENGPUI,"LAWNGTLAI, Mizoram",22.441188,92.784176,2021,6.9912820512820515,6.4912820512820515,2.0851282051282047,163.04307692307694,10.580512820512821,1.0843589743589743,1184.6758974358975,85,Good
NH Crossing GD Site,"KAMRUP, Assam",26.36696944,91.653125,2025,7.5,8.0,2.79,355.0,19.61,0.62,669.79,80,Good
NH Way Crossing GDS,"NALBARI, Assam",26.44379722,91.56014444,2025,7.4,8.0,3.31,540.0,10.71,0.55,237.72,65,Medium
NINGTHEM PUKHURI,"IMPHAL EAST, Manipur",24.799001,93.954456,2021,7.287804878048781,6.7682926829268295,1.8063414634146342,243.4341463414634,16.02560975609756,0.8234146341463414,117.3170731707317,85,Good
NIRA AT SAROLA BDG.ON PUNE-BANGLORE HIGHWAY SAROLA BHOR PUNE,"Satara, Maharashtra",18.172703,73.953644,2021,7.996388888888889,5.345277777777778,2.4408333333333334,213.58694444444444,7.225833333333333,1.1377777777777778,524.8841666666667,80,Good
NIRA RIVER AT D/S OF JUBILANT ORGANOSIS NIMBUT BARAMATIPUNE.,"Pune, Maharashtra",18.103405,74.234805,2021,8.045277777777777,4.794444444444444,2.8402777777777777,208.33749999999998,8.683611111111112,1.281388888888889,861.133611111111,80,Good
NIRA RIVER AT SANGAVI PHALTAN SATARA,"Pune, Maharashtra",18.055999,74.483941,2021,8.17057142857143,5.275714285714286,2.4157142857142855,224.308,6.522857142857143,1.104857142857143,265.7337142857143,80,Good
NIRA RIVER AT SHINDEWADI. SHIRVAL KHANDALA SATARA,"Satara, Maharashtra",18.147434,73.977285,2021,7.978055555555555,5.295833333333333,2.3908333333333336,225.60916666666668,6.400833333333334,1.0963888888888889,253.78750000000002,80,Good
NIRA RIVER AT U/S OF JUBILANT ORGANOSIS NIRA(DATTAGHAT) BARAMATI PUNE,"Satara, Maharashtra",18.097756,74.213675,2021,8.118333333333332,5.15,2.589444444444444,210.28833333333333,7.849722222222222,1.1936111111111112,608.5266666666666,80,Good
NIRASAGARAKERE TANK,"Dharwad, Karnataka",15.31771,74.980421,2021,7.954166666666667,7.433333333333334,1.7502083333333334,329.7908333333333,4.21875,0.7816666666666667,174.10416666666666,80,Good
NIZ KODOMONI PWSS COMPLEX DIBRUGARH,"DIBRUGARH, Assam",27.472746,94.935909,2021,7.35,6.625,1.8587500000000001,191.78375,5.75,0.88875,713.215,85,Good
NOAI CANAL NORTH 24 PARGANAS NEAR GANGA NAGAR MOTIBRIDGE,"NORTH 24 PARGANAS, West Bengal",22.694406,88.44775,2021,7.620930232558139,2.165581395348837,10.69674418604651,495.10093023255814,86.14209302325581,4.8206976744186045,4766976.7441860465,50,Medium
NOOR MD. KUNTA KATTEDAN RANGAREDDY,"Rangareddy, Andhra Pradesh",17.315242,78.427753,2021,7.518695652173913,3.7102173913043477,7.126739130434783,1155.5734782608695,9.53195652173913,3.7569565217391303,807.1739130434783,40,Poor
NORTH KOEL D/S BCCL REHLA,"PALAMAU, Jharkhand",24.249494,83.855053,2021,7.402500000000001,7.9487499999999995,1.6997499999999999,182.50825,7.26075,0.9390000000000001,811.3455,85,Good
NORTH KOEL U/S DALTANGANJ,"PALAMAU, Jharkhand",23.98785,84.087925,2021,7.345000000000001,8.0775,1.6565,183.725,7.006,0.9177500000000001,717.82625,85,Good
NT Road Crossing Jia-Bharali,"SONITPUR, Assam",26.81,92.87972222,2025,7.3076697247706415,6.722036697247707,1.503559633027523,133.49539449541285,22.080954128440368,0.46776146788990824,1268.2377064220184,85,Good
NT Road Xing,"NALBARI, Assam",26.46666667,91.51666667,2025,7.3,8.0,3.15,343.0,21.35,0.58,840.8,75,Good
NTROAD XING (RANGANADI),"MOTIHARI, Bihar",27.2,94.06666667,2017,7.2568683274021355,6.418185053380783,1.7491459074733096,190.1914946619217,4.749430604982206,0.38537366548042706,254.91380782918148,85,Good
NUGGIKERE TANK,"Dharwad, Karnataka",15.414443,75.006387,2021,7.838297872340425,6.782978723404256,2.5272340425531916,525.5370212765957,5.591063829787234,1.1906382978723404,387.70212765957444,70,Good
NUNA NADI AT BIJIPUR,"PURI, Odisha",19.949723,85.670002,2021,7.514893617021277,6.672340425531916,2.2242553191489365,173.88446808510636,10.41404255319149,1.054255319148936,5231.703829787234,85,Good
NUTANBAZAR GD SITE,"NORTH TRIPURA, Tripura",24.41861111,92.17055556,2003,6.923333333333333,10.136666666666665,1.96,300.0,250.52333333333334,0.0,0.0,100,Excellent
NUTANHAT,"PURBA BARDHAMAN, West Bengal",23.54555556,87.90694444,2025,7.926330935251799,5.682158273381296,2.040503597122302,271.8551438848921,24.054892086330938,1.4402158273381296,2079.1770863309353,80,Good
NUWA NOI RIVER NEAR BRIDGE OVER BOINAOJA PARA MANGALDOI,"DARRANG, Assam",26.445342,91.99591,2021,7.486363636363635,6.129545454545454,2.1661363636363635,157.79613636363635,8.329545454545455,1.084090909090909,1816.0845454545454,85,Good
Nagalamedike,"Tumkur, Karnataka",14.18888889,77.37222222,2024,8.1534375,6.785,2.14875,284.49,49.298125,0.24375,1460.846875,85,Good
Nagan,"Nandurbar, Maharashtra",21.2,73.97083333,2025,8.091333333333333,6.0,3.3733333333333335,333.2,8.346666666666668,1.2973333333333334,140.0,75,Good
Nagavali,"SRIKAKULAM, Andhra Pradesh",18.02861111,83.28527778,2025,7.846056910569105,6.074674796747967,2.33109756097561,177.24577235772358,26.19081300813008,1.0829674796747968,3417.3907723577236,85,Good
Nagothane,"Raigad, Maharashtra",18.51888889,73.15638889,2025,7.647692307692307,6.943205128205129,1.1966666666666668,75.01538461538462,19.197564102564105,0.6771794871794872,28361.476025641023,85,Good
Nagrakata,"JALPAIGURI, West Bengal",26.87055556,88.89555556,2025,7.413804347826088,6.618695652173913,0.9721739130434782,30.393315217391304,23.20766304347826,0.757336956521739,2724.4725,85,Good
Nagyasakya,"Nashik, Maharashtra",20.03944444,74.60666667,2025,8.098,6.066666666666666,3.2933333333333334,355.2,7.693333333333333,1.3473333333333335,128.73333333333332,75,Good
Naharkatia,"DIBRUGARH, Assam",27.29388889,95.33138889,2025,7.6112648221343875,7.056837944664032,1.1855335968379446,110.7590118577075,61.33146245059289,0.6509090909090909,1605.894466403162,85,Good
Naidupet,"NELLORE, Andhra Pradesh",13.94722222,79.89722222,2025,8.069833333333333,6.751333333333333,2.3643888888888887,369.9423333333333,13.895166666666666,1.3697777777777778,1947.399388888889,80,Good
Naiganim-Cudchire(Near Pumping station)Sundar setu,"NORTH GOA, Goa",15.60361111,73.98777778,2025,6.9,6.0,1.0,67.7025,3.775,0.61,1633.195,85,Good
Naina Devi Temple,"Nainital, Uttarakhand",29.37098611,79.46005,2024,8.133333333333333,7.333333333333333,3.1199999999999997,403.6666666666667,0.3333333333333333,4.433333333333333,2371.1200000000003,75,Good
Nainidanda,"PAURI GARHWAL, Uttarakhand",29.73586944,79.01324167,2022,7.93,8.5,0.69,24.4,1.05,0.6,1756.24,85,Good
Nainital,"Nainital, Uttarakhand",29.39138889,79.45722222,2019,7.7,6.2,3.26,269.0,2.7,4.86,1230.71,80,Good
Nalganga,"Buldana, Maharashtra",20.72944444,76.18833333,2025,8.1,6.113333333333333,3.44,422.0,8.693333333333333,1.3466666666666667,205.26666666666668,75,Good
Nallathur,"Karaikal, Puducherry",11.00222222,79.75138889,2025,7.761176470588235,5.966764705882353,2.525588235294118,357.33274509803925,49.725392156862746,1.1294117647058823,1664.8916666666669,75,Good
Namsai,"Namsai, Arunachal Pradesh",27.63555556,95.84805556,2025,7.84137323943662,7.7034366197183095,1.265774647887324,74.84550704225352,20.98623943661972,0.7472605633802816,2207.4581830985917,85,Good
Nanded,"Nanded, Maharashtra",19.15,77.31,2024,8.037831325301205,5.885542168674699,3.5812048192771084,434.0819277108434,13.255060240963857,2.8836144578313254,10908.79313253012,70,Good
Nanded Nagapur,"Nanded, Maharashtra",19.15277778,77.38694444,2024,7.7875,6.2125,3.449375,333.0625,11.3125,1.7375,29.625,90,Excellent
Nandgaon,"Wardha, Maharashtra",20.52555556,78.80888889,2025,8.171572580645162,6.215188172043011,3.9039919354838712,303.2471505376344,7.636088709677419,2.089045698924731,19814.120766129032,75,Good
Nandipalli,"CUDDAPAH, Andhra Pradesh",14.72111111,79.01888889,2025,8.067022222222223,6.545288888888889,2.167288888888889,498.5668,14.099555555555556,1.6908888888888889,1422.8498666666665,80,Good
Nandira,"DHENKANAL, Odisha",20.88790278,85.26218333,2025,7.42546511627907,5.15093023255814,1.879767441860465,144.89476744186047,13.945872093023256,3.7982558139534883,2051.998953488372,80,Good
